22:22:10.586: <- 059904 18EA3A00 14F001
22:34:30.439: -> 130306 09FD023A FF030356F5FAFFFF
22:34:30.467: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:30.555: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:30.587: -> 065305 1CFF193A 419F001702000000
22:34:30.619: -> 130306 09FD023A FF0303AEF4FAFFFF
22:34:30.667: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:30.763: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:30.811: -> 130306 09FD023A FF030349F4FAFFFF
22:34:30.859: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:30.955: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:31.019: -> 130306 09FD023A FF03034DF5FAFFFF
22:34:31.067: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:31.163: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:31.211: -> 130306 09FD023A FF0303D000FAFFFF
22:34:31.259: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:31.355: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:31.419: -> 130306 09FD023A FF030371F4FAFFFF
22:34:31.494: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:31.563: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:31.595: -> 065305 1CFF193A 419F001702000000
22:34:31.611: -> 130306 09FD023A FF030311F5FAFFFF
22:34:31.659: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:31.755: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:31.819: -> 130306 09FD023A FF030300F5FAFFFF
22:34:31.867: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:31.963: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:32.011: -> 130306 09FD023A FF0303F600FAFFFF
22:34:32.059: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:32.155: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:32.219: -> 130306 09FD023A FF03032401FAFFFF
22:34:32.267: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:32.363: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:32.412: -> 130306 09FD023A FF0303FCF4FAFFFF
22:34:32.459: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:32.555: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:32.587: -> 065305 1CFF193A 419F001702000000
22:34:32.619: -> 130306 09FD023A FF03037AF4FAFFFF
22:34:32.666: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:32.762: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:32.810: -> 130306 09FD023A FF03039F00FAFFFF
22:34:32.858: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:32.954: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:33.017: -> 130306 09FD023A FF03035FF4FAFFFF
22:34:33.065: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:33.161: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:33.209: -> 130306 09FD023A FF03031001FAFFFF
22:34:33.257: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:33.353: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:33.417: -> 130306 09FD023A FF03036900FAFFFF
22:34:33.465: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:33.564: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:33.595: -> 065305 1CFF193A 419F001702000000
22:34:33.613: -> 130306 09FD023A FF03031000FAFFFF
22:34:33.657: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:33.754: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:33.847: -> 130306 09FD023A FF0303E1F4FAFFFF
22:34:33.865: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:33.961: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:34.009: -> 130306 09FD023A FF03033001FAFFFF
22:34:34.058: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:34.153: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:34.218: -> 130306 09FD023A FF03030000FAFFFF
22:34:34.265: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:34.362: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:34.410: -> 130306 09FD023A FF03032301FAFFFF
22:34:34.458: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:34.556: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:34.586: -> 065305 1CFF193A 419F001702000000
22:34:34.618: -> 130306 09FD023A FF03035000FAFFFF
22:34:34.665: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:34.761: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:34.809: -> 130306 09FD023A FF03030800FAFFFF
22:34:34.857: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:34.953: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:35.017: -> 130306 09FD023A FF03035800FAFFFF
22:34:35.065: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:35.161: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:35.209: -> 130306 09FD023A FF03031D00FAFFFF
22:34:35.257: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:35.353: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:35.417: -> 130306 09FD023A FF030335F4FAFFFF
22:34:35.465: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:35.561: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:35.596: -> 065305 1CFF193A 419F001702000000
22:34:35.609: -> 130306 09FD023A FF030385F4FAFFFF
22:34:35.657: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:35.753: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:35.817: -> 130306 09FD023A FF0303EE00FAFFFF
22:34:35.866: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:35.961: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:36.009: -> 130306 09FD023A FF0303FA00FAFFFF
22:34:36.057: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:36.153: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:36.217: -> 130306 09FD023A FF030325F5FAFFFF
22:34:36.265: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:36.361: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:36.409: -> 130306 09FD023A FF0303A5F4FAFFFF
22:34:36.457: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:36.570: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:36.587: -> 065305 1CFF193A 419F001702000000
22:34:36.617: -> 130306 09FD023A FF0303DB00FAFFFF
22:34:36.665: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:36.761: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:36.809: -> 130306 09FD023A FF03032200FAFFFF
22:34:36.857: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:36.974: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:37.017: -> 130306 09FD023A FF03032D01FAFFFF
22:34:37.065: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:37.161: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:37.209: -> 130306 09FD023A FF03036900FAFFFF
22:34:37.257: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:37.370: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:37.417: -> 130306 09FD023A FF03031C01FAFFFF
22:34:37.467: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:37.561: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:37.594: -> 065305 1CFF193A 419F001702000000
22:34:37.609: -> 130306 09FD023A FF03030700FAFFFF
22:34:37.657: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:37.770: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:37.817: -> 130306 09FD023A FF03037F00FAFFFF
22:34:37.865: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:37.962: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:38.009: -> 130306 09FD023A FF03034100FAFFFF
22:34:38.057: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:38.170: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:38.217: -> 130306 09FD023A FF03039CF4FAFFFF
22:34:38.265: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:38.361: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:38.409: -> 130306 09FD023A FF030336F4FAFFFF
22:34:38.459: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:38.569: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:38.584: -> 065305 1CFF193A 419F001702000000
22:34:38.618: -> 130306 09FD023A FF03031CF5FAFFFF
22:34:38.664: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:38.760: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:38.808: -> 130306 09FD023A FF03031A01FAFFFF
22:34:38.856: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:38.969: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:39.016: -> 130306 09FD023A FF03031FF5FAFFFF
22:34:39.064: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:39.160: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:39.208: -> 130306 09FD023A FF0303FCF4FAFFFF
22:34:39.256: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:39.369: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:39.416: -> 130306 09FD023A FF030330F5FAFFFF
22:34:39.464: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:39.560: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:39.593: -> 065305 1CFF193A 419F001702000000
22:34:39.608: -> 130306 09FD023A FF03039200FAFFFF
22:34:39.656: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:39.769: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:39.816: -> 130306 09FD023A FF030388F4FAFFFF
22:34:39.864: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:39.960: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:40.009: -> 130306 09FD023A FF030327F5FAFFFF
22:34:40.056: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:40.169: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:40.216: -> 130306 09FD023A FF030303F5FAFFFF
22:34:40.264: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:40.360: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:40.408: -> 130306 09FD023A FF030317F5FAFFFF
22:34:40.456: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:40.569: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:40.584: -> 065305 1CFF193A 419F001702000000
22:34:40.616: -> 130306 09FD023A FF0303EF00FAFFFF
22:34:40.664: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:40.760: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:40.808: -> 130306 09FD023A FF0303FEF4FAFFFF
22:34:40.856: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:40.969: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:41.016: -> 130306 09FD023A FF030328F5FAFFFF
22:34:41.064: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:41.160: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:41.209: -> 130306 09FD023A FF030348F5FAFFFF
22:34:41.256: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:41.369: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:41.416: -> 130306 09FD023A FF0303CBF4FAFFFF
22:34:41.464: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:41.560: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:41.593: -> 065305 1CFF193A 419F001702000000
22:34:41.608: -> 130306 09FD023A FF0303B2F4FAFFFF
22:34:41.656: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:41.769: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:41.816: -> 130306 09FD023A FF03031FF5FAFFFF
22:34:41.865: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:41.960: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:42.008: -> 130306 09FD023A FF0303A0F4FAFFFF
22:34:42.056: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:42.169: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:42.216: -> 130306 09FD023A FF0303FE00FAFFFF
22:34:42.264: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:42.360: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:42.410: -> 130306 09FD023A FF03035800FAFFFF
22:34:42.456: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:42.569: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:42.584: -> 065305 1CFF193A 419F001702000000
22:34:42.616: -> 130306 09FD023A FF03031000FAFFFF
22:34:42.664: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:42.760: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:42.808: -> 130306 09FD023A FF03036B00FAFFFF
22:34:42.857: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:42.969: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:43.016: -> 130306 09FD023A FF0303D600FAFFFF
22:34:43.064: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:43.160: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:43.208: -> 130306 09FD023A FF03032E00FAFFFF
22:34:43.256: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:43.369: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:43.416: -> 130306 09FD023A FF030332F5FAFFFF
22:34:43.464: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:43.563: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:43.593: -> 065305 1CFF193A 419F001702000000
22:34:43.608: -> 130306 09FD023A FF03033100FAFFFF
22:34:43.656: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:43.769: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:43.816: -> 130306 09FD023A FF030359F5FAFFFF
22:34:43.864: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:43.960: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:44.008: -> 130306 09FD023A FF03033400FAFFFF
22:34:44.055: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:44.168: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:44.215: -> 130306 09FD023A FF03037200FAFFFF
22:34:44.263: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:44.359: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:44.407: -> 130306 09FD023A FF0303DCF4FAFFFF
22:34:44.455: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:44.568: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:44.583: -> 065305 1CFF193A 419F001702000000
22:34:44.615: -> 130306 09FD023A FF03035A00FAFFFF
22:34:44.663: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:44.759: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:44.807: -> 130306 09FD023A FF03034400FAFFFF
22:34:44.855: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:44.968: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:45.015: -> 130306 09FD023A FF030356F4FAFFFF
22:34:45.063: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:45.159: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:45.207: -> 130306 09FD023A FF03033EF4FAFFFF
22:34:45.255: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:45.368: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:45.415: -> 130306 09FD023A FF0303D1F4FAFFFF
22:34:45.463: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:45.559: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:45.592: -> 065305 1CFF193A 419F001702000000
22:34:45.607: -> 130306 09FD023A FF03038000FAFFFF
22:34:45.656: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:45.768: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:45.815: -> 130306 09FD023A FF030374F4FAFFFF
22:34:45.863: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:45.959: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:46.007: -> 130306 09FD023A FF03036FF5FAFFFF
22:34:46.055: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:46.168: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:46.215: -> 130306 09FD023A FF0303AC00FAFFFF
22:34:46.263: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:46.359: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:46.407: -> 130306 09FD023A FF030340F5FAFFFF
22:34:46.455: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:46.568: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:46.583: -> 065305 1CFF193A 419F001702000000
22:34:46.615: -> 130306 09FD023A FF03039B00FAFFFF
22:34:46.663: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:46.759: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:46.807: -> 130306 09FD023A FF03032F01FAFFFF
22:34:46.855: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:46.968: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:47.015: -> 130306 09FD023A FF03030901FAFFFF
22:34:47.063: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:47.159: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:47.207: -> 130306 09FD023A FF0303CAF4FAFFFF
22:34:47.256: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:47.368: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:47.415: -> 130306 09FD023A FF03034BF5FAFFFF
22:34:47.463: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:47.559: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:47.586: -> 065305 1CFF193A 419F001702000000
22:34:47.607: -> 130306 09FD023A FF03032000FAFFFF
22:34:47.655: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:47.768: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:47.815: -> 130306 09FD023A FF030366F5FAFFFF
22:34:47.863: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:47.967: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:48.007: -> 130306 09FD023A FF030331F5FAFFFF
22:34:48.055: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:48.168: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:48.215: -> 130306 09FD023A FF0303C800FAFFFF
22:34:48.263: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:48.359: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:48.409: -> 130306 09FD023A FF03033D00FAFFFF
22:34:48.455: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:48.568: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:48.583: -> 065305 1CFF193A 419F001702000000
22:34:48.615: -> 130306 09FD023A FF03039CF4FAFFFF
22:34:48.663: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:48.759: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:48.807: -> 130306 09FD023A FF03036DF4FAFFFF
22:34:48.855: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:48.969: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:49.015: -> 130306 09FD023A FF0303EE00FAFFFF
22:34:49.067: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:49.159: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:49.207: -> 130306 09FD023A FF03036AF5FAFFFF
22:34:49.255: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:49.367: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:49.415: -> 130306 09FD023A FF030311F5FAFFFF
22:34:49.463: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:49.559: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:49.585: -> 065305 1CFF193A 419F001702000000
22:34:49.607: -> 130306 09FD023A FF0303E200FAFFFF
22:34:49.654: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:49.767: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:49.814: -> 130306 09FD023A FF030395F4FAFFFF
22:34:49.862: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:49.958: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:50.006: -> 130306 09FD023A FF0303C700FAFFFF
22:34:50.054: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:50.166: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:50.213: -> 130306 09FD023A FF030339F5FAFFFF
22:34:50.262: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:50.358: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:50.406: -> 130306 09FD023A FF030337F4FAFFFF
22:34:50.454: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:50.566: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:50.582: -> 065305 1CFF193A 419F001702000000
22:34:50.614: -> 130306 09FD023A FF03030A00FAFFFF
22:34:50.662: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:50.758: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:50.805: -> 130306 09FD023A FF03030C00FAFFFF
22:34:50.853: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:50.966: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:51.013: -> 130306 09FD023A FF030332F5FAFFFF
22:34:51.061: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:51.157: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:51.206: -> 130306 09FD023A FF0303F5F4FAFFFF
22:34:51.254: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:51.366: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:51.414: -> 130306 09FD023A FF0303B000FAFFFF
22:34:51.461: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:51.557: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:51.589: -> 065305 1CFF193A 419F001702000000
22:34:51.605: -> 130306 09FD023A FF030304F5FAFFFF
22:34:51.659: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:51.766: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:51.813: -> 130306 09FD023A FF03033701FAFFFF
22:34:51.862: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:51.958: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:52.006: -> 130306 09FD023A FF03034C00FAFFFF
22:34:52.054: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:52.167: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:52.213: -> 130306 09FD023A FF03030101FAFFFF
22:34:52.261: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:52.358: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:52.406: -> 130306 09FD023A FF03033000FAFFFF
22:34:52.454: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:52.566: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:52.581: -> 065305 1CFF193A 419F001702000000
22:34:52.613: -> 130306 09FD023A FF03031DF5FAFFFF
22:34:52.661: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:52.759: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:52.807: -> 130306 09FD023A FF03031601FAFFFF
22:34:52.853: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:52.966: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:53.013: -> 130306 09FD023A FF0303D1F4FAFFFF
22:34:53.061: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:53.157: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:53.205: -> 130306 09FD023A FF0303FCF4FAFFFF
22:34:53.253: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:53.367: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:53.421: -> 130306 09FD023A FF0303CEF4FAFFFF
22:34:53.462: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:53.558: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:53.590: -> 065305 1CFF193A 419F001702000000
22:34:53.605: -> 130306 09FD023A FF030363F4FAFFFF
22:34:53.653: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:53.777: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:53.845: -> 130306 09FD023A FF03038CF4FAFFFF
22:34:53.893: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:53.989: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:54.037: -> 130306 09FD023A FF030351F4FAFFFF
22:34:54.085: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:54.166: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:54.245: -> 130306 09FD023A FF03033AF5FAFFFF
22:34:54.296: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:54.389: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:54.438: -> 130306 09FD023A FF030371F4FAFFFF
22:34:54.485: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:54.566: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:54.581: -> 065305 1CFF193A 419F001702000000
22:34:54.645: -> 130306 09FD023A FF03031701FAFFFF
22:34:54.661: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:54.791: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:54.805: -> 130306 09FD023A FF030336F5FAFFFF
22:34:54.853: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:54.966: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:55.013: -> 130306 09FD023A FF03030901FAFFFF
22:34:55.060: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:55.156: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:55.204: -> 130306 09FD023A FF0303CDF4FAFFFF
22:34:55.252: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:55.365: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:55.412: -> 130306 09FD023A FF030333F5FAFFFF
22:34:55.460: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:55.558: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:55.588: -> 065305 1CFF193A 419F001702000000
22:34:55.604: -> 130306 09FD023A FF030350F4FAFFFF
22:34:55.652: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:55.765: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:55.812: -> 130306 09FD023A FF0303D2F4FAFFFF
22:34:55.860: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:55.956: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:56.006: -> 130306 09FD023A FF0303E6F4FAFFFF
22:34:56.052: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:56.165: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:56.212: -> 130306 09FD023A FF0303C500FAFFFF
22:34:56.260: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:56.356: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:56.404: -> 130306 09FD023A FF030365F5FAFFFF
22:34:56.452: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:56.565: -> 127250 09F1123A FF0000FF7FFF7FFD
22:34:56.580: -> 065305 1CFF193A 419F001702000000
22:34:56.612: -> 130306 09FD023A FF03038AF4FAFFFF
22:34:56.661: -> 127250 09F1123A FF0000FF7FFF7FFD
